Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0056 Modification P00002,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",08/12/2024,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization",$0,$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports Mars Sample Return (MSR) program Standing Review Board (SRB).
2024,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC24F0006 Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",10/24/2023,03/31/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$254,135","$254,135",541715,,80MSFC20D0004,,Mars Sample Return (MSR) Independent Review Board (IRB) support
2024,ME,ME-01,Fiber Materials Inc.,80ARC023F0007 Modification P00005,ARC - Ames Research Center,"BIDDEFORD, ME (District 01)",12/22/2023,08/30/2024,"Delivery Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$1,143,034","$1,143,034",541715,,,,Thermal protection systems (TPS) forscience mission directorate (SMD) missions SOW 14 pica-d billets for the Mars Sample Return lander (SRL)
2025,CO,CO-02,Honeybee Robotics Llc,80GSFC23CA030 Modification P00009,GSFC - Goddard Space Flight Center,"LONGMONT, CO (District 02)",04/08/2025,07/30/2026,"Definitive Contract, Cost Plus Fixed Fee","Other Than Small Business - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership",$0,$0,336414,,80GSFC21R0039,,"Stop work notice issued with notification of intent to terminate for convenience - Mars Sample Return (MSR) capture, containment and return systems (CCRS) earth entry system (EES) spin eject mechanism (sem) for SMD directorate."
2025,VA,VA-03,Cornell Technical Services Llc,80LARC20F0078 Modification P00002,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",03/28/2025,07/31/2021,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$-1,005",$0,541712,,,,2020 Mars Sample Return Standing Review Board
2025,VA,VA-03,Cornell Technical Services Llc,80LARC20F0087 Modification P00003,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",03/28/2025,02/28/2021,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$-1,652",$0,541712,,,,Mars Sample Return program Independent Review Board
2025,VA,VA-03,Cornell Technical Services Llc,80LARC21F0098 Modification P00010,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",01/13/2025,08/29/2025,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership",$0,$0,541715,,,,Mars Sample Return Standing Review Board (SRB) support
2025,CA,CA-36,The Aerospace Corporation,80LARC21F0099 Modification P00012,LaRC - Langley Research Center,"EL SEGUNDO, CA (District 36)",01/17/2025,05/31/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,541715,,,,Mars Sample Return micrometeoroid and orbital debris protection review
2025,VA,VA-08,Institute For Defense Analyses Incorporated,80LARC21F0107 Modification P00015,LaRC - Langley Research Center,"ALEXANDRIA, VA (District 08)",11/22/2024,03/31/2025,"Delivery Order, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,$0,$0,541990,,,,"Conduct scientific review of the Mars Sample Return vehicle and sample return risk, to propose alternative design improvements, review aspects of the micrometeroid and orbital debris (MMOD) design and other activities."
2025,VA,VA-03,Cornell Technical Services Llc,80LARC21F0117 Modification P00007,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",07/23/2025,06/24/2025,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership",$0,$0,541715,,,,Mars Sample Return (MSR) program office support
2025,CA,CA-28,California Institute Of Technology,80NM0021F0008 Modification P00053,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/30/2025,09/24/2028,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$740,500",$0,541715,,,,Mars Sample Return (MSR) program phases a through d (10-108270)
2025,ME,ME-01,Fiber Materials Inc.,80ARC024F0043 Modification P00003,ARC - Ames Research Center,"BIDDEFORD, ME (District 01)",10/03/2024,09/30/2025,"Delivery Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,541715,,,,Thermal protection systems (TPS) for Science Mission Directorate (SMD) mission- SOW 24 storage of materials for Mars Sample Return. 80arc024f0043.
2025,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC24F0093 Modification P00002,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",11/14/2024,12/31/2024,"Delivery Order, Firm Fixed Price","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization",$0,$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports rapid mission design study for Mars Sample Return program.
2025,RI,RI-01,"Spirit Aerosystems Textiles, Llc",80ARC020P0012 Modification P00010,ARC - Ames Research Center,"WOONSOCKET, RI (District 01)",12/10/2024,07/15/2025,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,541715,,80ARC020Q0003,,Woven goods procurement for an 80-inch wide single piece 3dwoven Thermal Protection System (TPS) for Mars Sample Return.
2025,CA,CA-51,"Malin Space Science Systems, Inc.",80GSFC23PA006 Modification P00003,GSFC - Goddard Space Flight Center,"SAN DIEGO, CA (District 51)",06/18/2025,01/11/2024,"Purchase Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,"$-862,225",541715,,80GSFC22Q0002,,"Termination for convenience agreement - Mars Sample Return campaign capture, containment, and return sample (CCRS) camera"
