Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC18M0147 Modification P00007,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",12/20/2024,12/31/2023, Cooperative Agreement,"Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-5,$-5,[None Indicated],,,,"Turbulence evolves through highly nonlinear interaction of a broad spectrum of spatial and temporal scales. researchers have developed computational techniques to resolve all, some, or none of these scales and have developed turbulence models to capture the unresolved effects on the resolved scales or the mean flow field. resolving all (direct numerical simulation or dns), while most accurate, CAN require the largest supercomputer for months for relatively simple flows but is the GOLD standard for scale-resolving simulations (srs). modeling all (reynolds-averaged navier-stokes or rans) CAN give results on complicated flows in hours but the prediction has low confidence for important flows like separation from smooth surfaces. intermediate models (e.g., large eddy simulation (les) or detached eddy simulation (des)) resolve larger scales and provide intermediate accuracy and cost. for too long, researchers have pitched a particular model in this spectrum AS the key to improved engineering prediction. this proposal seeks to apply simulations across the entire modeling/resolving spectrum to systematically identify modeling successes and failures. rather than promote a single class of models, each lower fidelity model will be assessed with the next higher fidelity model under matched flow conditions. while the idea of using statistics, budgets, and a priori tests from higher fidelity models to identify failures and improvements to lower fidelity models is not new, the effort proposed herein builds strongly on this prior work together with dramatic advances in massively parallel cfd to apply this approach across an unprecedented range of reynolds numbers, srs models, coordinated flow problems, and boundary conditions. specifically, this work will study an extrusion of a bump profile that matches the centerline coefficient of pressure from a recently started joint computational/experimental study at boeing. BY resolving the wall layer at dns resolution over momentum thickness reynolds numbers ranging from   the tunnel speed (2130), the full tunnel speed (4260), and then up to 25,700 (using dns NEAR the wall and les away from it), wall models for les CAN be tested in a 12-fold rise in reynolds numbers in a combination of zero, favorable, and adverse pressure gradients that occur in rapid succession and result in separation. these conditions replicate the most challenging separated flows on high-lift wing configurations. using these three databases, models will be assessed using a priori and a posteriori closure modeling tests, improved, and then validated on a series of increasingly complex models, including, at the end, application of the improved srs models to high-lift wing configurations. the proposed effort is significant to NASA due to its strong potential to improve both srs models and ultimately rans models. this is important because without improving rans modeling, hybrid models that hold the greatest promise for srs methods will not achieve their full potential."
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80GSFC18C0061 Modification P00034,GSFC - Goddard Space Flight Center,"BOULDER, CO (District 02)",07/29/2025,04/30/2026,"Definitive Contract, Cost No Fee","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$330,000",$0,541720,,80GSFC18R0028,,"Global-scale Observations of the Limb and Disk (GOLD) mission..the contractor shall provide the personnel, materials, equipment, and facilities necessary to accomplish the GOLD mission AS described in the GOLD concept study report. the contractor shall provide reports, reviews, and documentation for all aspects of the program. the contractor shall manage the activities of the science team.  the contractor shall maintain the GOLD science data center (SDC) at UCF, and shall perform data reduction and analysis for three years after the completion of commissioning the GOLD instrument. the contractor shall present the scientific results in presentations and published papers, and provide raw data and data products for archiving to an approved data archive.  the contractor is responsible for algorithm development and science planning and analysis of mission data and the publication of results..the GOLD project shall follow the guidelines of a Mission of Opportunity and the GOLD contract. the GOLD Principal Investigator (PI) shall have sole responsibility for the successful completion of this project. the PI shall delegate project management tasks to the project manager (PM) AS appropriate. the PM shall direct the GOLD project and have the responsibility for overall technical performance and resource management of the contract and all subcontracts. the PI/PM shall be the focal point for all contact with the government. the PM and staff shall support the PI AS required including the scheduling and coordinating of meetings and reviews, schedule control and reporting, financial control and reporting, subcontract management, configuration management and documentation, progress reports and reviews AS well AS all anomaly reporting activities."
2025,CO,CO-05,"V3Gate, Llc",80NSSC25FA249 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"COLORADO SPRINGS, CO (District 05)",03/03/2025,07/30/2025,"Delivery Order, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, Partnership Or Limited Liability Partnership, Service Related Disabled Veteran Owned Business","$71,153","$71,153",541519,,SEWP RFQ# 336476,,A10 networks GOLD support
2025,CA,CA-17,"New Tech Solutions, Inc.",80NSSC25FA344 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"FREMONT, CA (District 17)",04/10/2025,04/09/2026,"Delivery Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, SBA Certified 8A Program Participant, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business","$36,740","$36,740",541519,,80NSSC25899935Q,,Spirent testcenter GOLD support renewal FY25
2025,CO,CO-05,"V3Gate, Llc",80NSSC25FA624 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"COLORADO SPRINGS, CO (District 05)",07/03/2025,07/11/2026,"Delivery Order, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, Partnership Or Limited Liability Partnership, Service Related Disabled Veteran Owned Business","$147,334","$147,334",541519,,80NSSC25907510Q,,FY25 a10 server load balancing (SLB) annual GOLD support renewal
2025,VA,VA-11,"Fibertek, Inc.",80LARC25PA004 Modification 0 (Base Record),LaRC - Langley Research Center,"HERNDON, VA (District 11)",05/08/2025,08/31/2025,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","$25,539","$25,539",541715,,80LARC3132025Q,,Assessment of the GOLD laser unit and diagnose the failed electrical subsystems.
2025,WA,WA-02,Fluke Electronics Corp,80NSSC25PA973 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"EVERETT, WA (District 02)",04/24/2025,04/24/2026,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$100,200","$100,200",334513,,80NSSC25900549Q,,FY25 fluke GOLD fleet support renewal
2025,IL,IL-06,"Molex, Llc",80NSSC25PA992 Modification P00001,NSSC - NASA Shared Services Center,"LISLE, IL (District 06)",06/11/2025,06/20/2025,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$-70,760","$-70,760",334417,,80NSSC25901263Q,,GOLD-coated fiber from molex
2025,CA,CA-50,"Illumina, Inc.",80NSSC25PB117 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"SAN DIEGO, CA (District 50)",05/22/2025,11/22/2025,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$127,238","$127,238",334516,,80NSSC25903768Q,,12 reagent kits   2x truseq straded mrna library prep 3x truseq stranded total rna library prep GOLD freight
2025,MA,MA-09,Fiber Optic Center Inc,80NSSC25PB301 Modification P00001,NSSC - NASA Shared Services Center,"NEW BEDFORD, MA (District 09)",07/21/2025,08/29/2025,"Purchase Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation",$0,$0,335921,,80NSSC25906382Q,,Fgx009125155 SM GOLD - GOLD coated fiber optic cable
2025,OH,OH-11,"Kijero, Llc",80NSSC25PB379 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"CLEVELAND, OH (District 11)",07/07/2025,07/28/2025,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business","$78,900","$78,900",331410,,80NSSC25906727Q,,Feedthrough GOLD and molybdenum wire
